pais_id,pais,mercado,año,mes,producto,variedad,origen,precio_usd_kg,moneda_cod,moneda
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Melón,Rocio Miel,Argentina,1.18,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Naranja,Valenciana,Argentina,0.35,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Pera,Packham's,Argentina,1.48,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Uva,Moscat.Bca,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,PALTA,Hass,Chile,2.51,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Ciruela,Blackamber,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Durazno,Earlygrand,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Frutilla,s/especificar,Argentina,1.77,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Kiwi,s/especificar,Argentina,2.16,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Frambuesa,s/especificar,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Acelga,s/especificar,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Ajo,Colorado,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Albahaca,s/especificar,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Apio,s/especificar,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Arveja,s/especificar,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Batata,Arapey,Brasil,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Berenjena,Vta.Med.La,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Brocoli,s/especificar,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Cebolla,Colorada,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Chaucha,Esmeralda,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Choclo,Amarillo,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Epinaca,s/especificar,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Lechuga,Criolla,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Papa,Spunta,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Pepino,s/especificar,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Perejil,s/especificar,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Pimiento,Morron,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Radicheta,1er.Corte,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Remolacha,s/especificar,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Repollo,Blanco,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Tomate,Cherry,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Tomate,Perita,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Tomate,Redondo,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Zanahoria,Chantenay,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Zapallito,Redondo,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2017,Diciembre,Zapallo,Anc.Cokena,Argentina,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Anana,s/especificar,s/especificar,1.44,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Banana,s/especificar,s/especificar,0.88,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Durazno,s/especificar,s/especificar,1.57,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Frambuesa,s/especificar,s/especificar,7.38,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Frutilla,s/especificar,s/especificar,4.18,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Kiwi,s/especificar,s/especificar,2.57,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Limón,s/especificar,s/especificar,0.97,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Mandarina,s/especificar,s/especificar,0.81,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Manzana,s/especificar,s/especificar,1.53,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Melón,s/especificar,s/especificar,1.37,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Naranja,s/especificar,s/especificar,0.74,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Palta,s/especificar,s/especificar,2.74,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Pera,s/especificar,s/especificar,1.16,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Pomelo,s/especificar,s/especificar,1.11,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Uva,s/especificar,s/especificar,2.02,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Acelga,s/especificar,s/especificar,0.32,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Ajo,s/especificar,s/especificar,1.9,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Albahaca,s/especificar,s/especificar,0.24,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Apio,s/especificar,s/especificar,0.96,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Arveja,s/especificar,s/especificar,1.35,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Batata,s/especificar,s/especificar,0.42,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Berenjena,s/especificar,s/especificar,0.38,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Brocoli,s/especificar,s/especificar,1.16,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Cebolla,s/especificar,s/especificar,0.36,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Chaucha,s/especificar,s/especificar,1.77,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Choclo,s/especificar,s/especificar,0.47,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Epinaca,s/especificar,s/especificar,1.08,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Lechuga,s/especificar,s/especificar,0.82,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Papa,s/especificar,s/especificar,0.43,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Pepino,s/especificar,s/especificar,0.74,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Perejil,s/especificar,s/especificar,0.65,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Pimiento,s/especificar,s/especificar,1.89,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Radicheta,s/especificar,s/especificar,1.53,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Remolacha,s/especificar,s/especificar,0.3,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Repollo,s/especificar,s/especificar,0.31,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Tomate,s/especificar,s/especificar,0.91,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Zanahoria,s/especificar,s/especificar,0.8,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Zapallito,s/especificar,s/especificar,0.26,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Enero,Zapallo,s/especificar,s/especificar,0.51,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Anana,s/especificar,s/especificar,1.81,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Banana,s/especificar,s/especificar,0.85,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Durazno,s/especificar,s/especificar,1.72,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Frambuesa,s/especificar,s/especificar,8.76,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Frutilla,s/especificar,s/especificar,4.91,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Kiwi,s/especificar,s/especificar,2.39,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Limón,s/especificar,s/especificar,1.01,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Mandarina,s/especificar,s/especificar,0.87,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Manzana,s/especificar,s/especificar,1.38,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Melón,s/especificar,s/especificar,1.3,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Naranja,s/especificar,s/especificar,1,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Palta,s/especificar,s/especificar,3.82,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Pera,s/especificar,s/especificar,1.2,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Pomelo,s/especificar,s/especificar,1.35,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Uva,s/especificar,s/especificar,1.42,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Acelga,s/especificar,s/especificar,0.34,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Ajo,s/especificar,s/especificar,1.9,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Albahaca,s/especificar,s/especificar,1.08,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Apio,s/especificar,s/especificar,0,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Arveja,s/especificar,s/especificar,1.65,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Batata,s/especificar,s/especificar,0.41,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Berenjena,s/especificar,s/especificar,0.35,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Brocoli,s/especificar,s/especificar,1.05,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Cebolla,s/especificar,s/especificar,0.29,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Chaucha,s/especificar,s/especificar,1.42,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Choclo,s/especificar,s/especificar,0.49,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Epinaca,s/especificar,s/especificar,1.53,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Lechuga,s/especificar,s/especificar,0.9,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Papa,s/especificar,s/especificar,0.43,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Pepino,s/especificar,s/especificar,0.56,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Perejil,s/especificar,s/especificar,0.82,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Pimiento,s/especificar,s/especificar,1.66,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Radicheta,s/especificar,s/especificar,1.38,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Remolacha,s/especificar,s/especificar,0.26,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Repollo,s/especificar,s/especificar,0.34,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Tomate,s/especificar,s/especificar,0.54,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Zanahoria,s/especificar,s/especificar,0.72,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Zapallito,s/especificar,s/especificar,0.25,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Febrero,Zapallo,s/especificar,s/especificar,0.42,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Anana,s/especificar,s/especificar,2.05,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Banana,s/especificar,s/especificar,0.86,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Durazno,s/especificar,s/especificar,1.47,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Frambuesa,s/especificar,s/especificar,11.17,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Frutilla,s/especificar,s/especificar,4.2,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Kiwi,s/especificar,s/especificar,2.42,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Limón,s/especificar,s/especificar,0.75,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Mandarina,s/especificar,s/especificar,3.27,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Manzana,s/especificar,s/especificar,1.15,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Melón,s/especificar,s/especificar,1.21,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Naranja,s/especificar,s/especificar,0.99,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Palta,s/especificar,s/especificar,4.26,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Pera,s/especificar,s/especificar,1.05,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Pomelo,s/especificar,s/especificar,1.24,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Uva,s/especificar,s/especificar,1.38,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Acelga,s/especificar,s/especificar,0.3,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Ajo,s/especificar,s/especificar,1.42,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Albahaca,s/especificar,s/especificar,0.19,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Apio,s/especificar,s/especificar,1.18,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Arveja,s/especificar,s/especificar,1.66,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Batata,s/especificar,s/especificar,0.32,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Berenjena,s/especificar,s/especificar,0.37,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Brocoli,s/especificar,s/especificar,0.96,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Cebolla,s/especificar,s/especificar,0.37,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Chaucha,s/especificar,s/especificar,2.05,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Choclo,s/especificar,s/especificar,0.52,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Epinaca,s/especificar,s/especificar,1.07,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Lechuga,s/especificar,s/especificar,0.73,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Papa,s/especificar,s/especificar,0.42,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Pepino,s/especificar,s/especificar,0.43,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Perejil,s/especificar,s/especificar,0.69,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Pimiento,s/especificar,s/especificar,1.51,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Radicheta,s/especificar,s/especificar,1.2,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Remolacha,s/especificar,s/especificar,0.36,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Repollo,s/especificar,s/especificar,0.31,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Tomate,s/especificar,s/especificar,0.58,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Zanahoria,s/especificar,s/especificar,0.64,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Zapallito,s/especificar,s/especificar,0.29,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Marzo,Zapallo,s/especificar,s/especificar,0.36,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Anana,s/especificar,s/especificar,1.91,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Banana,s/especificar,s/especificar,0.83,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Durazno,s/especificar,s/especificar,1.09,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Frambuesa,s/especificar,s/especificar,9.37,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Frutilla,s/especificar,s/especificar,4.64,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Kiwi,s/especificar,s/especificar,2.43,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Limón,s/especificar,s/especificar,0.67,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Mandarina,s/especificar,s/especificar,0.77,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Manzana,s/especificar,s/especificar,1.07,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Melón,s/especificar,s/especificar,1.12,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Naranja,s/especificar,s/especificar,0.89,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Palta,s/especificar,s/especificar,4.22,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Pera,s/especificar,s/especificar,1.1,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Pomelo,s/especificar,s/especificar,0.86,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Uva,s/especificar,s/especificar,1.37,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Acelga,s/especificar,s/especificar,0.31,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Ajo,s/especificar,s/especificar,2.07,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Albahaca,s/especificar,s/especificar,0.27,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Apio,s/especificar,s/especificar,1.19,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Arveja,s/especificar,s/especificar,1.64,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Batata,s/especificar,s/especificar,0.44,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Berenjena,s/especificar,s/especificar,0.44,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Brocoli,s/especificar,s/especificar,1.01,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Cebolla,s/especificar,s/especificar,0.42,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Chaucha,s/especificar,s/especificar,1.02,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Choclo,s/especificar,s/especificar,0.53,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Epinaca,s/especificar,s/especificar,1.1,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Lechuga,s/especificar,s/especificar,0.83,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Papa,s/especificar,s/especificar,0.42,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Pepino,s/especificar,s/especificar,0.42,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Perejil,s/especificar,s/especificar,0.67,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Pimiento,s/especificar,s/especificar,1.34,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Radicheta,s/especificar,s/especificar,1.26,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Remolacha,s/especificar,s/especificar,0.33,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Repollo,s/especificar,s/especificar,0.27,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Tomate,s/especificar,s/especificar,0.52,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Zanahoria,s/especificar,s/especificar,0.62,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Zapallito,s/especificar,s/especificar,0.47,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Abril,Zapallo,s/especificar,s/especificar,0.33,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Anana,s/especificar,s/especificar,1.22,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Banana,s/especificar,s/especificar,0.67,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Durazno,s/especificar,s/especificar,0.81,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Frambuesa,s/especificar,s/especificar,10.19,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Frutilla,s/especificar,s/especificar,6.45,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Kiwi,s/especificar,s/especificar,2.02,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Limón,s/especificar,s/especificar,0.55,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Mandarina,s/especificar,s/especificar,0.62,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Manzana,s/especificar,s/especificar,0.9,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Melón,s/especificar,s/especificar,1.08,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Naranja,s/especificar,s/especificar,0.76,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Palta,s/especificar,s/especificar,3.97,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Pera,s/especificar,s/especificar,0.89,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Pomelo,s/especificar,s/especificar,0.65,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Uva,s/especificar,s/especificar,1.32,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Acelga,s/especificar,s/especificar,0.4,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Ajo,s/especificar,s/especificar,1.58,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Albahaca,s/especificar,s/especificar,0.25,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Apio,s/especificar,s/especificar,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Arveja,s/especificar,s/especificar,1.07,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Batata,s/especificar,s/especificar,0.42,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Berenjena,s/especificar,s/especificar,0.57,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Brocoli,s/especificar,s/especificar,1.26,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Cebolla,s/especificar,s/especificar,0.51,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Chaucha,s/especificar,s/especificar,1.2,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Choclo,s/especificar,s/especificar,0.37,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Epinaca,s/especificar,s/especificar,1.3,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Lechuga,s/especificar,s/especificar,1.4,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Papa,s/especificar,s/especificar,0.31,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Pepino,s/especificar,s/especificar,0.5,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Perejil,s/especificar,s/especificar,0.76,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Pimiento,s/especificar,s/especificar,0.96,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Radicheta,s/especificar,s/especificar,2.58,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Remolacha,s/especificar,s/especificar,0.33,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Repollo,s/especificar,s/especificar,0.26,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Tomate,s/especificar,s/especificar,0.39,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Zanahoria,s/especificar,s/especificar,0.46,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Zapallito,s/especificar,s/especificar,0.48,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Mayo,Zapallo,s/especificar,s/especificar,0.33,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Junio,Anana,s/especificar,s/especificar,1.09,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Junio,Banana,s/especificar,s/especificar,0.52,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Junio,Durazno,s/especificar,s/especificar,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Junio,Frambuesa,s/especificar,s/especificar,,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Junio,Frutilla,s/especificar,s/especificar,6.27,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Junio,Kiwi,s/especificar,s/especificar,1.72,USD,Dolares
32,Argentina,Mercado Central de Buenos Aires,2018,Junio,Limón,s/especificar,s/especificar,0.48,USD,Dolares
